wave	rownum	serial	area	ur8	ur7	ur6	ur5	ur4	ur3	ur2	ur1	ul1	ul2	ul3	ul4	ul5	ul6	ul7	ul8
1	12	51051Q	24	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51052R	24	-	-	-	-	1	-	-	-	-	1	1	1	1	-	1	-
1	12	51053S	24	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51054T	24	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51055V	24	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51056W	24	-	-	-	-	-	0	-	0	0	-	0	0	-	-	-	-
1	12	51057X	24	0	5	-	1	0	0	0	0	2	1	0	0	0	0	-	0
1	12	51058Y	25	-	-	-	1	-	1	1	-	1	1	1	-	-	-	-	-
1	12	51059Z	25	-	1	1	1	0	1	0	0	0	0	0	0	0	1	1	-
1	12	51060A	25	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1	12	51061B	25	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1	12	51062C	25	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51064E	25	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1	12	51065F	25	-	1	-	-	0	0	0	0	0	0	0	5	1	0	0	-
1	12	51066G	25	-	-	-	-	-	1	-	0	0	-	1	-	-	-	-	-
1	12	51067H	25	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51068J	25	-	-	-	-	-	0	0	0	0	0	0	1	-	-	-	-
1	12	51070L	32	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51071M	32	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51072N	32	0	-	-	-	-	0	0	0	0	0	0	-	-	0	0	-
1	12	51073P	32	-	-	-	-	-	1	1	0	-	1	1	0	-	-	1	1
1	12	51074Q	32	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51075R	32	-	-	1	1	1	1	0	1	1	0	0	-	-	1	1	-
1	12	51076S	32	1	0	-	-	1	0	0	0	0	0	0	0	0	0	1	-
1	12	51077T	32	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51078V	32	1	0	-	0	1	0	-	0	0	1	0	0	0	-	1	1
1	12	51079W	32	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51080X	32	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51081Y	33	-	1	-	0	0	0	0	0	0	0	0	0	0	0	1	-
1	12	51082Z	33	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51083A	33	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51084B	33	-	-	-	-	-	-	-	-	-	-	1	0	-	-	-	0
1	12	51087E	33	-	-	6	-	-	2	-	-	-	-	1	-	-	-	1	1
1	12	51088F	33	0	1	-	1	-	0	0	1	0	0	6	1	-	-	1	0
1	12	51089G	33	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51090H	33	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51091J	33	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51092K	33	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51093L	40	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1
1	12	51094M	40	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1	12	51095N	40	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1	12	51096P	40	-	-	-	-	-	1	-	1	0	-	1	-	-	-	1	-
1	12	51097Q	40	-	-	2	-	2	2	1	-	0	1	-	1	-	-	-	-
1	12	51098R	40	-	-	1	-	-	1	1	1	1	1	1	-	1	-	-	-
1	12	51099S	40	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1	12	51100T	40	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1	12	51101V	40	-	0	-	-	-	1	-	-	1	-	1	-	-	0	0	-
1	12	51102W	40	1	-	-	-	1	0	0	0	0	1	0	1	-	-	1	-
1	12	51103X	41	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51104Y	41	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51105Z	41	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51107B	41	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1	12	51108C	41	5	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-
1	12	51109D	41	-	-	-	-	-	-	-	1	1	-	-	-	-	-	1	-
1	12	51110E	41	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1	12	51111F	41	0	1	0	1	1	1	1	1	1	1	1	1	1	1	-	-
1	12	51112G	41	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51113H	48	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51114J	48	1	-	-	-	-	1	-	-	1	-	1	-	-	-	-	-
1	12	51115K	48	-	-	-	1	1	1	1	1	1	1	-	-	-	-	-	-
1	12	51116L	48	-	-	-	-	1	-	0	0	0	0	-	-	-	-	1	-
1	12	51117M	48	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51118N	48	1	-	-	1	1	1	0	0	0	1	0	-	-	1	-	-
1	12	51119P	48	-	-	-	1	-	2	-	-	-	-	-	-	-	-	-	-
1	12	51120Q	48	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1	12	51121R	48	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51122S	49	-	-	-	-	-	1	0	0	0	0	0	-	1	0	-	0
1	12	51123T	49	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51125W	49	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51127Y	49	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51128Z	49	-	-	-	0	0	1	-	-	-	-	1	-	-	-	-	1
1	12	51129A	49	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51130B	49	-	0	0	0	0	0	0	0	-	0	0	0	0	-	0	0
1	12	51131C	49	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51132D	49	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51133E	49	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1	12	51134F	56	-	-	-	-	-	0	-	2	1	-	0	-	-	-	-	-
1	12	51135G	56	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51136H	56	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51137J	56	-	-	-	-	-	1	-	0	1	-	-	-	-	-	-	-
1	12	51138K	56	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51139L	56	1	1	-	-	-	2	-	-	1	0	1	-	-	1	1	-
1	12	51141N	57	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51142P	57	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51143Q	57	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51144R	57	-	-	1	-	0	0	0	1	1	0	0	-	-	-	-	-
1	12	51145S	57	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51146T	57	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51147V	57	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51148W	57	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51149X	57	-	-	-	-	1	1	1	-	-	-	1	-	-	-	-	-
1	12	51150Y	57	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51151Z	57	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51152A	57	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51153B	64	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51154C	64	-	-	-	-	-	2	-	-	-	-	-	-	-	-	-	-
1	12	51155D	64	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51156E	64	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
1	12	51158G	64	-	-	-	-	5	1	5	-	1	1	-	5	-	-	1	-
1	12	51159H	64	3	1	-	-	-	-	1	1	1	1	-	3	-	-	1	1
1	12	51160J	64	0	1	-	-	-	0	0	1	1	0	1	1	-	5	1	0
1	12	51161K	64	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51162L	64	-	-	-	-	1	3	3	2	2	3	-	-	-	-	2	1
1	12	51163M	64	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	2
1	12	51164N	64	-	-	-	1	-	1	5	1	1	5	1	-	-	-	1	-
1	12	51165P	64	-	1	1	-	0	1	1	1	1	1	0	1	1	1	6	1
1	12	51166Q	64	-	-	-	-	1	1	-	-	1	-	1	1	-	-	-	-
1	12	51167R	64	-	1	1	1	-	2	-	1	0	1	0	1	1	1	-	-
1	12	51168S	65	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51169T	65	1	-	-	5	-	1	-	-	-	1	0	-	-	-	-	-
1	12	51170V	65	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51171W	65	0	-	-	-	-	-	-	0	-	-	-	-	-	-	-	0
1	12	51172X	65	-	-	0	-	2	-	-	2	0	0	5	0	-	-	-	-
1	12	51173Y	65	1	-	-	-	1	0	1	0	0	1	1	-	1	-	-	-
1	12	51174Z	65	-	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-
1	12	51175A	65	1	-	0	-	-	-	-	-	-	-	-	-	-	-	5	1
1	12	51176B	65	-	0	0	-	0	0	0	0	0	1	0	0	0	-	-	-
1	12	51177C	65	-	-	0	0	-	0	0	-	-	1	0	-	-	-	-	-
1	12	51178D	65	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5
1	12	51179E	72	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51181G	72	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
1	12	51182H	72	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51183J	72	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51184K	72	-	0	-	1	0	1	1	1	1	1	0	0	1	-	1	-
1	12	51185L	72	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51186M	72	-	1	-	-	1	1	0	1	2	0	1	0	0	1	1	-
1	12	51187N	72	-	-	1	1	0	0	0	1	0	0	0	0	-	1	1	-
1	12	51188P	72	0	1	6	-	1	-	1	1	1	1	-	0	0	1	1	0
1	12	51189Q	72	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51192T	73	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51193V	73	-	-	-	-	-	1	0	0	0	0	0	-	-	-	-	-
1	12	51194W	73	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51195X	73	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51196Y	73	-	0	-	0	-	-	0	0	0	0	-	0	-	0	0	-
1	12	51197Z	73	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51198A	73	-	1	1	1	-	0	0	0	0	0	1	-	-	1	1	1
1	12	51199B	73	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51200C	73	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51201D	73	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-
1	12	51202E	73	-	1	-	-	0	0	0	0	0	0	0	1	-	-	-	-
1	12	51204G	80	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51205H	80	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51206J	80	-	-	1	0	-	0	-	0	0	0	0	-	0	0	0	-
1	12	51207K	80	-	0	-	-	-	-	0	1	0	0	0	-	-	-	-	-
1	12	51208L	80	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51209M	80	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51210N	80	-	1	-	-	-	-	-	-	-	-	6	-	-	1	-	-
1	12	51211P	80	0	1	-	-	-	-	-	-	-	1	0	1	-	-	-	-
1	12	51212Q	80	1	1	-	-	-	0	0	0	0	1	0	1	-	1	-	-
1	12	51213R	80	-	0	-	0	-	-	0	0	0	0	-	-	1	-	1	-
1	12	51214S	80	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51215T	80	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	51216V	80	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	52217H	1	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	52218J	1	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	52219K	1	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	52220L	8	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	52221M	8	-	-	-	0	2	-	-	-	-	-	4	-	-	-	-	-
1	12	52222N	8	-	0	-	-	-	0	0	0	0	-	1	0	0	-	-	-
1	12	52223P	8	-	-	-	-	0	0	0	0	3	3	-	-	-	-	-	-
1	12	52224Q	8	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	52225R	9	0	1	-	-	-	2	-	0	0	0	0	-	-	-	1	0
1	12	52226S	9	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	52227T	17	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1	12	52228V	17	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1	12	52230X	24	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	52231Y	24	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	52232Z	32	-	-	-	-	-	0	0	-	-	0	0	-	-	-	-	-
1	12	52233A	32	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	52234B	32	-	-	-	1	-	1	-	-	-	-	6	-	-	-	-	1
1	12	52236D	32	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	52237E	33	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	52238F	33	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	52239G	40	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1	12	52241J	40	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1	12	52242K	48	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1	12	52243L	48	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1	12	52244M	64	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	52245N	65	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	52246P	72	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	52247Q	73	1	-	-	2	-	-	-	-	1	-	0	-	-	-	1	-
1	12	52248R	73	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	52249S	73	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	52250T	80	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	52251V	80	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	52253X	25	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	12	52254Y	73	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61001F	2	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61002G	2	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61003H	2	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61005K	2	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61006L	2	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61007M	2	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61008N	2	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61009P	2	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61010Q	2	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61012S	2	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61013T	7	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61014V	7	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61015W	7	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61018Z	7	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61019A	7	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61020B	7	0	-	-	0	0	5	-	-	2	1	0	0	0	-	0	-
2	12	61021C	7	0	-	-	-	-	0	0	0	0	0	0	-	-	-	-	1
2	12	61022D	10	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61023E	10	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61025G	10	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61026H	10	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61027J	10	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61028K	10	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61029L	10	-	-	-	1	1	0	0	0	0	0	1	-	1	-	-	1
2	12	61030M	10	-	1	-	-	0	0	0	0	0	0	0	1	-	-	-	1
2	12	61031N	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61032P	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61033Q	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61034R	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61035S	15	-	-	-	-	1	5	-	5	-	1	1	-	-	1	-	-
2	12	61036T	15	5	1	1	1	5	1	-	0	0	1	1	1	1	1	1	-
2	12	61037V	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61038W	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61039X	15	0	0	-	-	-	-	-	-	-	-	0	-	-	-	0	-
2	12	61040Y	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61041Z	18	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61042A	18	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2	12	61043B	18	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2	12	61044C	18	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2	12	61045D	18	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2	12	61047F	18	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2	12	61049H	18	-	-	1	-	-	1	-	0	0	0	-	-	-	-	-	-
2	12	61050J	18	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2	12	61051K	18	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61052L	18	-	-	-	-	0	0	-	0	0	-	0	1	-	-	-	-
2	12	61053M	23	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61054N	23	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61056Q	23	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61057R	23	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61058S	23	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61059T	23	-	-	1	0	0	1	1	1	1	1	1	0	0	1	1	-
2	12	61061W	23	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61063Y	26	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61064Z	26	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61067C	26	-	-	5	5	5	1	0	-	1	0	5	5	-	-	-	-
2	12	61068D	26	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2	12	61069E	26	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61070F	26	-	-	-	0	-	3	3	3	-	3	1	-	1	-	-	-
2	12	61071G	26	-	-	0	1	-	1	0	0	5	5	1	0	-	-	1	-
2	12	61072H	26	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61073J	31	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61074K	31	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61076M	31	-	1	-	-	1	1	1	-	1	0	0	0	1	-	-	-
2	12	61077N	31	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61078P	31	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61080R	31	-	1	-	-	1	1	1	1	1	1	0	0	0	1	1	-
2	12	61081S	31	1	1	-	-	-	1	1	1	1	-	1	-	-	-	-	1
2	12	61083V	34	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61084W	34	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61085X	34	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61086Y	34	-	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-
2	12	61087Z	34	-	-	-	-	5	0	0	0	0	0	0	0	-	-	1	-
2	12	61088A	34	3	3	-	-	0	6	0	0	0	0	3	0	-	3	3	1
2	12	61089B	34	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61090C	39	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2	12	61091D	39	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2	12	61092E	39	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61094G	39	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2	12	61095H	39	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2	12	61096J	39	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2	12	61098L	39	-	-	1	-	1	0	0	0	0	0	0	1	-	1	-	-
2	12	61101P	42	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61102Q	42	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2	12	61103R	42	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2	12	61104S	42	-	-	-	-	-	0	1	-	-	5	5	1	1	-	-	-
2	12	61105T	42	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61106V	47	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61107W	47	1	-	-	-	2	1	-	1	1	0	1	-	-	-	-	-
2	12	61110Z	47	-	1	-	-	-	-	0	0	0	-	0	3	1	-	1	-
2	12	61112B	47	-	-	-	-	-	1	-	-	1	-	1	-	-	-	-	-
2	12	61113C	47	-	0	-	0	0	0	0	0	0	0	0	0	0	-	0	-
2	12	61114D	47	-	-	0	0	0	0	0	0	0	0	0	0	-	-	0	-
2	12	61115E	47	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-
2	12	61116F	47	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61117G	50	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61118H	50	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61119J	50	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61120K	50	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	12	61121L	50	0	0	-	0	-	0	0	0	0	0	0	-	0	1	0	-
