wave	rownum	serial	area	lr8	lr7	lr6	lr5	lr4	lr3	lr2	lr1	ll1	ll2	ll3	ll4	ll5	ll6	ll7	ll8
1	20	51207K	80	-	-	-	1	1	0	1	1	1	0	1	1	-	-	-	-
1	20	51208L	80	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	20	51209M	80	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	20	51210N	80	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	20	51211P	80	-	-	-	-	1	1	0	0	1	0	1	-	-	-	0	-
1	20	51212Q	80	-	-	-	1	0	1	0	1	1	1	1	-	-	-	-	-
1	20	51213R	80	-	-	-	-	1	0	0	0	0	0	0	1	-	-	-	-
1	20	51214S	80	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	20	51215T	80	-	1	-	1	1	0	0	1	1	1	0	1	-	-	-	-
1	20	51216V	80	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	20	52217H	1	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	20	52218J	1	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	20	52219K	1	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	20	52220L	8	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	20	52221M	8	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	20	52222N	8	0	-	-	-	4	0	0	1	1	0	4	4	-	-	4	-
1	20	52223P	8	-	-	-	1	-	1	-	-	-	2	0	1	-	-	-	-
1	20	52224Q	8	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	20	52225R	9	2	-	-	1	0	0	0	0	0	1	0	1	-	-	-	0
1	20	52226S	9	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	20	52227T	17	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1	20	52228V	17	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1	20	52230X	24	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	20	52231Y	24	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	20	52232Z	32	0	-	-	-	1	2	2	1	0	6	-	2	-	-	-	-
1	20	52233A	32	-	-	-	-	-	1	1	1	-	1	2	-	-	-	-	-
1	20	52234B	32	0	1	-	-	1	1	1	1	1	1	1	1	2	-	1	-
1	20	52236D	32	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	20	52237E	33	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	20	52238F	33	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	20	52239G	40	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1	20	52241J	40	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1	20	52242K	48	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1	20	52243L	48	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1	20	52244M	64	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	20	52245N	65	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
1	20	52246P	72	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	20	52247Q	73	-	-	-	-	1	0	0	0	0	0	0	0	-	-	-	-
1	20	52248R	73	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	20	52249S	73	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	20	52250T	80	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	20	52251V	80	-	0	-	0	9	1	1	1	1	1	1	0	1	-	-	-
1	20	52253X	25	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	20	52254Y	73	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61001F	2	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61002G	2	-	-	-	-	-	1	2	1	1	1	1	-	-	-	-	-
2	20	61003H	2	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61005K	2	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61006L	2	-	-	-	1	1	1	1	0	1	0	0	0	1	-	-	-
2	20	61007M	2	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61008N	2	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61009P	2	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61010Q	2	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61012S	2	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61013T	7	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61014V	7	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61015W	7	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61018Z	7	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61019A	7	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61020B	7	0	-	-	1	0	0	0	0	0	0	0	0	1	-	-	0
2	20	61021C	7	1	-	5	0	0	0	1	1	1	1	0	0	1	-	-	1
2	20	61022D	10	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61023E	10	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61025G	10	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61026H	10	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61027J	10	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61028K	10	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61029L	10	-	1	-	-	1	1	0	0	1	0	0	1	1	-	1	-
2	20	61030M	10	-	-	-	1	5	1	0	0	1	0	0	1	-	-	-	-
2	20	61031N	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61032P	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61033Q	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61034R	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61035S	15	-	-	-	-	-	-	1	1	1	5	1	-	-	-	-	-
2	20	61036T	15	0	1	-	-	1	0	0	0	1	0	0	1	-	-	1	0
2	20	61037V	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61038W	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61039X	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61040Y	15	-	-	-	-	1	0	1	1	0	0	0	0	-	-	-	-
2	20	61041Z	18	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61042A	18	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2	20	61043B	18	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2	20	61044C	18	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2	20	61045D	18	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2	20	61047F	18	-	-	-	-	-	1	1	-	2	-	0	1	-	-	-	-
2	20	61049H	18	-	1	-	1	1	1	1	1	1	1	1	1	1	-	-	-
2	20	61050J	18	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2	20	61051K	18	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61052L	18	-	-	-	-	1	1	-	-	1	1	1	2	-	-	-	-
2	20	61053M	23	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61054N	23	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61056Q	23	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61057R	23	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61058S	23	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61059T	23	-	1	-	-	1	1	1	1	1	1	0	0	-	0	0	-
2	20	61061W	23	-	-	-	1	1	1	1	1	1	1	0	0	-	1	-	-
2	20	61063Y	26	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61064Z	26	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61067C	26	-	5	-	5	-	1	1	1	1	1	1	-	1	1	0	1
2	20	61068D	26	-	-	-	-	-	1	0	1	1	1	1	-	-	-	-	-
2	20	61069E	26	-	-	-	-	-	1	1	-	-	1	1	-	-	-	-	-
2	20	61070F	26	-	-	-	-	1	0	1	1	1	1	0	1	-	-	3	-
2	20	61071G	26	-	0	-	-	1	0	1	1	1	1	1	1	-	-	1	-
2	20	61072H	26	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61073J	31	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61074K	31	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61076M	31	1	-	-	-	-	0	0	0	0	0	0	1	-	-	1	-
2	20	61077N	31	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61078P	31	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61080R	31	0	-	1	-	1	0	1	1	1	1	0	1	1	-	-	-
2	20	61081S	31	1	-	-	1	1	1	1	1	1	1	1	1	1	1	-	-
2	20	61083V	34	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61084W	34	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61085X	34	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61086Y	34	-	0	-	1	0	0	0	0	0	0	0	0	0	0	-	-
2	20	61087Z	34	-	1	-	1	5	0	0	0	0	0	0	5	-	-	-	0
2	20	61088A	34	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-
2	20	61089B	34	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61090C	39	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2	20	61091D	39	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2	20	61092E	39	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61094G	39	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2	20	61095H	39	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2	20	61096J	39	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2	20	61098L	39	0	0	-	1	0	0	0	0	0	0	0	0	1	-	1	-
2	20	61101P	42	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61102Q	42	3	-	3	-	3	-	3	2	1	1	2	3	1	-	-	-
2	20	61103R	42	-	-	-	-	-	-	1	-	-	-	3	-	-	-	-	-
2	20	61104S	42	0	1	-	1	1	1	1	1	1	1	1	5	-	-	1	1
2	20	61105T	42	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61106V	47	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61107W	47	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61110Z	47	-	-	-	1	0	0	0	1	1	1	0	0	-	-	-	-
2	20	61112B	47	-	-	-	-	-	1	-	-	-	-	1	-	-	-	-	-
2	20	61113C	47	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	-
2	20	61114D	47	-	0	0	-	1	0	0	1	1	0	0	1	-	-	0	-
2	20	61115E	47	0	-	-	0	0	0	0	0	0	-	0	0	-	-	0	0
2	20	61116F	47	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-
2	20	61117G	50	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61118H	50	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61119J	50	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61120K	50	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	20	61121L	50	0	0	-	0	0	0	0	0	1	2	0	0	0	-	6	0
