wave	rownum	serial	area	lr8	lr7	lr6	lr5	lr4	lr3	lr2	lr1	ll1	ll2	ll3	ll4	ll5	ll6	ll7	ll8
2	22	61115E	47	1	-	-	1	1	0	1	1	2	-	2	2	-	-	1	0
2	22	61116F	47	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-
2	22	61117G	50	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61118H	50	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61119J	50	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61120K	50	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61121L	50	0	0	-	0	1	0	1	0	1	2	1	1	0	-	1	1
2	22	61122M	50	0	0	-	1	6	0	1	0	0	1	1	5	1	1	1	1
2	22	61123N	50	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61125Q	55	-	-	-	1	5	1	1	1	1	1	2	6	5	-	-	-
2	22	61126R	55	-	-	-	-	-	0	1	1	1	1	1	-	-	-	-	-
2	22	61127S	55	-	-	-	-	-	-	-	-	1	2	6	6	-	-	-	-
2	22	61128T	55	-	-	-	-	-	0	0	1	1	1	-	-	-	-	-	-
2	22	61129V	55	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61130W	55	-	-	-	5	5	4	1	1	1	1	1	5	2	-	-	1
2	22	61131X	55	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61132Y	55	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61133Z	55	1	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-
2	22	61134A	55	-	1	5	1	5	0	0	1	1	0	1	-	1	-	1	-
2	22	61135B	55	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61136C	55	-	1	-	-	1	0	1	0	0	0	0	-	1	-	5	-
2	22	61137D	55	-	-	-	-	1	0	0	1	0	0	1	5	-	-	-	-
2	22	61138E	58	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61139F	58	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61141H	58	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61142J	58	-	-	-	-	1	1	1	-	-	1	1	5	-	-	-	-
2	22	61143K	58	0	-	-	-	5	1	1	1	1	1	5	5	5	1	-	1
2	22	61144L	58	1	-	-	-	-	1	1	-	-	-	1	-	-	-	-	1
2	22	61145M	58	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61146N	63	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61147P	63	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61148Q	63	-	-	-	-	-	5	1	1	0	1	1	-	-	-	-	0
2	22	61149R	63	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61150S	63	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61151T	63	-	-	-	-	-	1	1	1	1	1	1	0	-	-	-	0
2	22	61152V	63	-	-	-	1	1	1	1	1	1	1	1	-	-	-	-	1
2	22	61153W	63	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61154X	63	-	-	-	5	1	1	1	1	1	1	5	1	5	-	-	-
2	22	61155Y	63	0	0	0	-	0	0	0	1	1	0	0	1	1	-	0	0
2	22	61156Z	63	0	0	5	5	-	2	-	5	5	1	1	5	1	-	-	1
2	22	61157A	63	-	-	-	5	0	0	0	0	0	1	0	0	1	-	5	-
2	22	61158B	63	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61159C	63	-	1	5	5	5	5	1	1	1	1	1	1	-	1	-	-
2	22	61160D	63	-	0	1	-	-	1	0	1	1	1	0	0	-	1	0	-
2	22	61161E	63	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2	22	61162F	63	-	0	-	-	-	0	0	0	1	0	0	0	0	-	0	-
2	22	61163G	66	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2	22	61165J	66	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61166K	66	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61169N	66	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61170P	66	-	-	-	0	5	0	0	0	0	0	0	1	-	-	-	-
2	22	61171Q	71	-	-	-	-	5	1	1	-	-	1	1	1	-	-	-	-
2	22	61172R	71	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61173S	71	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61174T	71	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61175V	71	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61176W	71	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-
2	22	61177X	71	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61178Y	71	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61179Z	71	1	1	-	1	0	1	0	1	1	1	0	2	1	-	-	1
2	22	61181B	71	-	-	-	2	2	1	1	-	1	1	1	3	-	-	-	-
2	22	61182C	71	1	-	-	1	1	0	1	1	1	1	1	1	1	-	1	1
2	22	61183D	71	1	1	1	1	1	1	1	1	1	1	1	-	-	1	1	1
2	22	61184E	71	-	4	-	-	5	1	1	1	1	1	0	-	5	1	-	-
2	22	61185F	71	-	1	1	1	1	1	1	1	1	1	1	1	1	-	5	1
2	22	61186G	71	5	-	-	-	-	-	-	-	-	1	5	-	-	-	-	-
2	22	61187H	71	-	-	-	-	5	1	1	0	1	0	1	5	-	-	-	-
2	22	61188J	74	-	-	-	-	5	1	1	1	1	1	1	5	-	-	-	3
2	22	61189K	74	-	-	-	1	1	5	5	5	5	5	1	1	-	-	-	-
2	22	61190L	74	4	5	-	-	5	0	0	0	0	0	0	1	-	-	-	0
2	22	61192N	74	-	1	-	5	1	1	1	1	1	1	1	1	1	-	-	1
2	22	61193P	74	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61194Q	74	-	2	4	0	0	0	1	1	1	0	0	4	-	5	5	-
2	22	61195R	74	-	-	-	1	1	0	1	1	1	1	0	1	-	-	-	-
2	22	61196S	79	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61197T	79	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61198V	79	-	-	-	4	1	1	1	1	1	1	1	2	1	-	-	-
2	22	61199W	79	-	0	0	1	1	0	1	1	1	1	0	1	-	1	1	-
2	22	61200X	79	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	61201Y	79	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62202L	7	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62203M	7	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62204N	10	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62205P	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62206Q	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62207R	23	-	-	-	2	-	-	-	-	-	-	1	-	1	1	-	-
2	22	62208S	23	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62209T	23	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62210V	26	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62211W	26	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62212X	26	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62213Y	26	-	-	-	 	 	 	 	 	 	 	 	-	-	 	-	-
2	22	62214Z	26	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62215A	31	-	-	-	-	-	2	-	-	-	-	2	-	-	-	-	-
2	22	62216B	31	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62217C	31	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62218D	31	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62219E	31	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62220F	39	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62221G	42	-	-	3	-	1	1	-	-	-	-	-	1	3	-	-	-
2	22	62222H	42	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-
2	22	62223J	42	-	-	-	-	-	5	5	5	5	-	5	-	-	-	-	1
2	22	62224K	47	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62225L	47	-	-	-	5	5	0	0	0	0	0	2	2	-	-	-	0
2	22	62226M	47	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62227N	55	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62228P	58	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62229Q	58	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62230R	74	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62231S	74	0	-	-	1	0	0	1	0	0	1	1	2	5	-	0	-
2	22	62232T	79	1	-	-	-	1	0	0	1	1	0	0	1	1	-	-	1
2	22	62233V	2	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62235X	18	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62236Y	18	-	-	-	2	2	2	1	1	1	1	2	2	-	-	-	-
2	22	62237Z	50	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62238A	50	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62240C	58	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62241D	58	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62242E	74	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62243F	39	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62244G	39	-	5	-	1	0	1	1	1	1	1	1	1	1	-	-	-
2	22	62245H	50	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62246J	50	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62247K	50	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62248L	79	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62249M	79	-	-	-	-	-	0	-	-	-	-	-	-	-	-	-	-
2	22	62250N	18	-	-	-	-	2	2	0	0	0	0	2	2	-	-	-	-
2	22	62252Q	18	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	22	62253R	55	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71001A	6	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71002B	6	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71003C	6	-	-	-	1	1	1	1	1	1	1	1	1	1	-	-	-
3	22	71004D	6	-	-	1	-	1	1	1	1	1	1	1	-	-	1	-	-
3	22	71005E	6	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71006F	6	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71007G	6	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71008H	6	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71009J	6	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71010K	6	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71011L	6	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71013N	6	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71014P	6	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71016R	11	-	-	1	1	-	1	1	1	1	1	1	1	-	5	-	5
3	22	71017S	11	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71018T	11	2	-	-	-	-	1	-	-	-	-	1	5	-	-	-	1
3	22	71019V	11	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71020W	11	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71022Y	11	-	-	-	-	-	-	1	1	-	0	2	-	-	-	-	-
3	22	71023Z	11	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71024A	14	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71026C	14	-	-	-	-	1	1	1	1	1	1	1	1	-	-	-	-
3	22	71027D	14	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71028E	14	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71029F	14	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71030G	14	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71031H	14	-	-	-	-	-	1	1	-	1	1	0	-	-	-	-	-
3	22	71032J	14	-	1	-	0	-	1	1	1	0	1	1	1	1	-	0	0
3	22	71033K	14	-	-	-	-	0	0	0	1	0	0	0	1	-	-	-	-
3	22	71034L	14	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71035M	19	-	-	-	-	1	1	1	1	1	1	1	0	0	-	-	-
3	22	71036N	19	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71037P	19	-	-	-	-	-	1	-	-	-	-	-	1	-	-	-	-
3	22	71038Q	19	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71039R	19	0	2	1	0	1	1	1	1	1	1	0	2	1	-	1	1
3	22	71041T	27	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71042V	27	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71043W	27	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71044X	27	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71045Y	27	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71046Z	27	-	1	-	1	5	1	1	1	0	1	1	1	-	-	-	-
3	22	71047A	27	-	0	-	-	-	1	1	1	1	1	1	-	-	-	1	-
3	22	71048B	27	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71049C	27	-	-	-	-	3	3	3	1	1	-	1	3	-	-	-	-
3	22	71050D	27	-	-	-	1	-	1	1	1	1	1	1	1	-	-	-	-
3	22	71052F	30	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71053G	30	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71054H	30	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71056K	30	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71057L	30	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71058M	30	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71059N	30	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71060P	30	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71061Q	30	-	-	3	-	1	1	0	0	1	0	0	2	2	3	-	-
3	22	71062R	30	-	-	-	-	-	1	1	-	-	-	1	1	1	-	-	-
3	22	71063S	30	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71064T	35	-	1	-	1	1	1	-	-	-	1	1	1	-	-	-	-
3	22	71065V	35	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71066W	35	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71067X	35	-	-	1	0	-	1	1	1	1	1	1	1	1	1	1	-
3	22	71068Y	35	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71069Z	35	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71071B	35	-	-	-	-	-	1	1	1	1	1	1	-	-	-	-	-
3	22	71072C	38	-	-	-	1	1	1	1	1	1	1	1	-	1	-	1	-
3	22	71073D	38	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71074E	38	-	1	-	-	1	1	1	1	-	1	5	5	5	-	-	-
3	22	71075F	38	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71077H	38	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71078J	38	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71079K	38	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71080L	38	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71081M	38	1	-	-	1	1	1	1	0	1	0	1	1	1	-	-	-
3	22	71083P	43	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71084Q	43	-	-	-	-	1	0	5	1	1	1	1	-	1	-	1	-
3	22	71085R	43	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71086S	43	5	5	5	1	1	1	1	1	1	1	1	1	1	5	-	-
3	22	71087T	43	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71088V	43	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71089W	43	-	1	-	5	1	1	5	5	5	1	1	5	5	-	1	-
3	22	71090X	43	-	-	-	-	5	1	1	1	1	1	1	5	-	-	-	-
3	22	71091Y	43	1	1	1	1	-	1	1	1	1	1	1	1	-	-	1	1
3	22	71092Z	43	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71093A	43	-	-	5	-	-	1	1	1	1	0	1	1	0	-	1	-
3	22	71094B	43	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71095C	46	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71097E	46	-	-	-	-	1	1	1	1	1	1	0	1	1	-	-	-
3	22	71099G	46	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71100H	46	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71101J	46	-	-	-	-	1	0	1	1	1	1	1	1	-	-	-	-
3	22	71102K	46	-	-	-	1	1	1	1	0	1	0	0	0	0	-	-	-
3	22	71103L	46	0	-	-	5	0	0	0	1	1	1	0	0	-	-	-	0
3	22	71104M	46	-	0	-	-	-	5	0	0	1	1	0	5	-	-	-	-
3	22	71105N	46	-	1	1	-	2	1	1	0	0	0	0	1	0	-	-	-
3	22	71107Q	46	-	0	-	1	1	0	0	0	0	0	0	0	0	0	0	-
3	22	71108R	51	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71109S	51	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71112W	51	-	-	-	5	1	5	1	-	-	1	1	-	-	-	-	-
3	22	71113X	51	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71114Y	51	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71116A	51	-	-	-	-	-	1	-	-	-	-	-	1	-	-	-	-
3	22	71118C	54	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71119D	54	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71120E	54	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71121F	54	-	-	-	5	1	0	-	-	-	-	1	1	-	-	-	-
3	22	71122G	54	1	-	-	-	1	1	0	0	0	0	0	1	-	-	1	-
3	22	71123H	54	-	-	1	1	1	-	-	-	-	-	-	1	-	1	5	-
3	22	71124J	54	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71125K	54	1	1	5	1	1	0	0	0	1	0	0	1	1	-	1	0
3	22	71126L	54	-	-	-	-	-	2	2	2	1	2	0	2	-	-	-	-
3	22	71127M	54	-	-	-	-	-	5	0	0	0	1	5	5	5	-	-	-
3	22	71128N	54	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71129P	54	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71130Q	59	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71131R	62	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71132S	62	-	5	-	5	5	5	1	1	1	1	5	-	1	5	5	-
3	22	71133T	62	-	0	-	5	5	1	1	1	1	-	1	5	-	-	-	1
3	22	71134V	62	1	5	-	1	1	1	1	1	1	5	5	5	1	-	5	1
3	22	71135W	62	-	-	-	-	-	1	-	-	-	-	1	0	-	-	-	-
3	22	71136X	62	-	0	-	0	0	1	0	0	0	0	0	-	0	-	1	0
3	22	71137Y	62	-	0	-	1	1	1	1	1	1	1	1	1	-	-	-	-
3	22	71138Z	62	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71139A	62	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71140B	62	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71141C	67	-	-	-	3	5	3	1	1	1	3	1	1	-	1	5	1
3	22	71142D	67	-	-	3	-	2	1	0	1	1	1	1	1	3	-	-	-
3	22	71143E	67	1	1	-	1	1	1	1	1	1	1	1	4	1	-	1	-
3	22	71144F	67	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-
3	22	71145G	67	-	-	-	1	5	1	1	1	1	1	1	5	5	-	-	-
3	22	71146H	70	-	-	-	-	1	1	-	-	-	-	1	1	1	-	-	-
3	22	71147J	70	0	-	-	-	-	1	-	-	-	-	0	0	-	-	-	-
3	22	71148K	70	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71149L	70	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71151N	70	-	0	-	1	1	1	1	0	0	0	1	-	1	-	-	1
3	22	71152P	70	-	-	-	1	0	0	0	1	1	-	1	0	1	-	-	-
3	22	71153Q	70	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71154R	70	0	-	-	5	5	1	0	0	0	0	5	5	5	-	-	0
3	22	71155S	70	-	-	-	-	-	1	1	1	1	1	5	5	-	-	1	-
3	22	71156T	70	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71157V	75	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71158W	75	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71159X	75	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71160Y	75	1	5	-	1	1	1	1	1	1	1	1	5	1	-	0	-
3	22	71161Z	75	5	-	1	1	1	1	1	1	1	1	1	1	1	1	1	5
3	22	71162A	75	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71163B	75	-	1	-	-	-	1	1	-	-	-	1	1	-	-	-	-
3	22	71164C	75	-	-	-	1	1	1	-	-	-	-	-	-	-	-	-	-
3	22	71165D	75	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71166E	75	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71167F	78	0	0	-	-	5	1	1	1	1	1	5	5	1	0	-	-
3	22	71168G	78	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71169H	78	-	0	0	-	1	0	0	0	0	0	0	1	1	0	0	-
3	22	71170J	78	-	-	-	-	1	1	1	1	1	0	0	0	1	1	0	-
3	22	71171K	78	-	0	0	-	1	0	0	1	0	0	1	1	-	5	0	-
3	22	71172L	3	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71173M	3	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71174N	3	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71175P	3	-	-	-	-	1	1	0	1	1	1	1	1	1	-	-	-
3	22	71176Q	3	-	-	1	1	0	1	2	1	1	0	0	3	1	1	-	-
3	22	71178S	3	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71179T	3	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71235E	22	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71236F	22	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71237G	22	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71238H	22	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-
3	22	71239J	22	1	9	-	9	5	1	1	1	1	1	1	1	9	-	-	-
3	22	71240K	22	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71241L	22	-	-	-	-	5	1	1	1	1	1	1	-	5	-	5	-
3	22	71242M	22	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71243N	59	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71244P	59	-	1	-	-	0	0	0	1	1	1	0	1	-	-	-	-
3	22	71245Q	19	-	-	-	-	-	1	1	1	1	1	1	-	-	-	-	-
3	22	71246R	67	-	5	1	5	-	0	1	0	0	0	1	-	5	1	0	5
3	22	71247S	67	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0
3	22	71249V	19	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71250W	22	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71251X	22	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71252Y	67	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	-
3	22	71253Z	67	-	-	-	-	-	1	1	1	1	1	1	-	-	-	-	-
3	22	71254A	67	-	-	-	3	1	1	-	-	-	3	3	1	-	-	-	-
3	22	71255B	67	-	-	-	-	-	1	-	-	-	-	1	-	-	-	-	-
3	22	71268Q	27	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71269R	27	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	71270S	38	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	72180G	3	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	72181H	3	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	72182J	3	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	72183K	3	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	72184L	3	0	1	-	1	2	2	1	1	1	1	3	3	1	-	-	-
3	22	72185M	6	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	72186N	6	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	72187P	11	-	-	-	-	-	-	1	0	1	1	-	6	-	-	-	-
3	22	72188Q	11	2	-	-	-	2	2	-	-	-	-	1	2	-	-	-	-
3	22	72189R	11	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	72190S	11	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	72191T	14	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	72192V	14	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	72193W	14	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	72194X	22	-	-	-	-	-	2	-	-	-	-	-	-	-	-	-	-
3	22	72195Y	22	-	-	-	1	-	1	1	1	1	1	1	1	1	-	-	1
3	22	72196Z	22	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	22	72197A	22	-	-	-	-	2	-	1	1	1	1	1	2	-	-	-	-
